bbl,lhlbl,segbblgeom,perbblgeom,perzonegeom,row_number
1014060029,LH-1A,3.07806811909103e-08,100,2.17319446687375,1
1014060030,LH-1A,2.08767697946907e-08,100,1.47395310463164,1
1014060031,LH-1A,2.05395371264509e-08,100,1.45014361958086,1
1014060041,LH-1A,5.10006787840072e-08,17.4505449052008,3.60077778177761,1
1014060043,LH-1A,6.23302854708895e-10,2.91697717765657,0.0440067686169334,1
1014060044,LH-1A,4.68706413075021e-10,2.68406505980038,0.0330918661989739,1
1014060046,LH-1A,1.46956329884349e-09,1.60768699912512,0.10375491074936,1
1014060050,LH-1A,6.52001375315224e-10,1.10191723966688,0.046032957244869,1
1014060062,LH-1A,3.88857001636152e-10,1.84115107768463,0.008248214696347,1
1014060063,LH-1A,5.07592810343592e-10,2.42601966790349,0.0107667714877706,1
1014060064,LH-1A,1.41839366746608e-10,0.704237939878138,0.00300861639213739,1
1014060065,LH-1A,9.7176979090976e-12,0.00938358772197759,0.000206126309597681,1
1014060111,LH-1A,2.08177093503949e-08,100,0.441573471702261,1
1014060125,LH-1A,1.4631209322969e-08,100,1.03300063267403,1
1014060127,LH-1A,1.74222796808152e-08,100,1.23005730665426,1
1014060128,LH-1A,1.48536966679387e-08,100,1.04870880573357,1
1014060145,LH-1A,8.26447198804612e-10,2.36853065691625,0.0583492765629849,1
1014060163,LH-1A,3.41417267364686e-10,1.57543379684774,0.00724194989524455,1
1014070001,LH-1A,1.90156489509664e-09,0.896530243417806,0.105578177005828,1
1014070006,LH-1A,2.3639292685038e-09,5.03812110426003,0.131249447958844,1
1014070008,LH-1A,4.02730893243866e-09,4.84978319742709,0.223603168328657,1
1014070016,LH-1A,1.72591184011755e-09,1.06460005454953,0.0958256151142948,1
1014070061,LH-1A,4.9450420815923e-09,33.753848298867,0.274557302534282,1
1014070062,LH-1A,3.14272415460122e-08,100,1.74489489120546,1
1014070063,LH-1A,1.97270486652304e-08,100,1.09527991453293,1
1014070064,LH-1A,1.93301267832804e-08,100,1.0732421240699,1
1014070065,LH-1A,1.96692129799272e-08,100,1.09206877709769,1
1014070066,LH-1A,1.82014883442752e-08,100,1.01057816282612,1
1014070067,LH-1A,1.73030315470562e-08,100,0.960694285071811,1
1014070068,LH-1A,3.6115295910611e-08,100,2.00518379051931,1
1014070069,LH-1A,9.49111460594118e-09,50.6168392610809,0.526963124126105,1
1014070163,LH-1A,1.9494301876e-08,100,1.08235740961382,1
1014070168,LH-1A,1.75481541927554e-08,100,0.974303918980442,1
1014080001,LH-1A,1.46060547402301e-08,13.7775294346097,0.810953460855962,1
1014080005,LH-1A,2.19670204799627e-08,100,1.2196470299302,1
1014080006,LH-1A,2.26345328324082e-08,100,1.25670847205179,1
1014080007,LH-1A,2.35815609570272e-08,100,1.30928911404215,1
1014080008,LH-1A,6.55719168989272e-08,100,3.64066641470815,1
1014080009,LH-1A,2.84966041241298e-08,100,1.58218082487765,1
1014080010,LH-1A,2.52327280316325e-08,100,1.40096477029684,1
1014080011,LH-1A,2.76828000897412e-08,100,1.53699701515741,1
1014080012,LH-1A,3.40294162881426e-09,13.7049976415983,0.188937214056632,1
1014080062,LH-1A,1.90496289222559e-08,100,1.05766839692687,1
1014080063,LH-1A,2.00540497305034e-08,100,1.1134355801321,1
1014080066,LH-1A,7.54419386211109e-08,100,4.18866711829872,1
1014080071,LH-1A,2.6405087452889e-08,22.2536483229659,1.46605619621191,1
1014080107,LH-1A,2.00886548521004e-08,100,1.11535691642869,1
1014080161,LH-1A,1.4498814367789e-08,77.6980800578624,0.804999289608399,1
1014080163,LH-1A,1.89321541390995e-08,100,1.0511459934676,1
1014090001,LH-1A,1.68115068779824e-08,15.0354831569183,0.933403983989783,1
1014090005,LH-1A,7.39416772654001e-08,100,4.10537000896699,1
1014090008,LH-1A,3.10017046464964e-08,100,1.72126834539815,1
1014090009,LH-1A,7.19705830452754e-08,100,3.99593144339181,1
1014090012,LH-1A,3.5835965484049e-09,19.9559663245322,0.198967488135995,1
1014090059,LH-1A,2.16872344233852e-10,0.140894796633709,0.0120411282340311,1
1014090061,LH-1A,7.7115333124394e-08,86.9041664967524,4.28157687989758,1
1014090068,LH-1A,1.03886850709516e-07,100,5.76797791180819,1
1014090069,LH-1A,1.58838112128968e-08,17.590986622632,0.881896713641813,1
1014090111,LH-1A,1.76760743470876e-08,100,0.981406267541633,1
1014100001,LH-1A,4.2181823244049e-09,13.9512057380305,0.2342007896955,1
1014100002,LH-1A,8.31265818154975e-09,13.6787910484183,0.461533182035315,1
1014100005,LH-1A,1.00376956639428e-07,100,5.57310251294116,1
1014100009,LH-1A,5.57475888716359e-08,100,3.09520270421198,1
1014100011,LH-1A,4.22731361177701e-08,57.9323029213368,2.34707774588285,1
1014100059,LH-1A,1.22539022232564e-10,0.100342080770934,0.0068035787854262,1
1014100064,LH-1A,7.99282999655948e-08,86.5771307388792,4.43775767174835,1
1014100065,LH-1A,3.27504802399787e-08,99.9998211868069,1.81836339570552,1
1014100066,LH-1A,3.53348838770292e-08,99.9997534837811,1.96185396252793,1
1014100068,LH-1A,3.86459737584434e-08,99.9997981664759,2.14569140845659,1
1014100069,LH-1A,1.63614349102247e-08,13.123804870845,0.908415208692228,1
1014120058,LH-1A,2.82779229001401e-08,19.0729713894521,5.01377560876661,1
1014120062,LH-1A,3.94071372941361e-08,99.3858567915194,6.98702462958048,1
1014120063,LH-1A,1.96161976087055e-08,99.3999351819383,3.47802112109113,1
1014120064,LH-1A,1.82641570234895e-08,99.4092133315647,3.23829954987966,1
1014120065,LH-1A,1.91033851640516e-08,99.4274289139155,3.38709766338323,1
1014120066,LH-1A,1.77712656453856e-08,99.4361731323198,3.15090816763296,1
1014120067,LH-1A,1.83763143900162e-08,99.444741692827,3.25818544710842,1
1014120068,LH-1A,1.98113270118381e-08,99.4633913453607,3.51261825347013,1
1014120071,LH-1A,8.65309519002083e-09,5.13777658103364,1.53422434021302,1
1014120164,LH-1A,1.97977854426703e-08,99.4182079972718,3.5102172854274,1
1014120167,LH-1A,1.93857645848658e-08,99.4538927694446,3.43716453206719,1
1014130001,LH-1A,8.4376074763448e-08,50.8677079755292,14.9601760746843,1
1014130004,LH-1A,1.64587637230629e-09,6.1985924941427,0.291819694100434,1
1014130008,LH-1A,2.07655954898021e-08,100,3.6818134251214,1
1014130009,LH-1A,2.01451548198858e-08,100,3.57180710292799,1
1014130010,LH-1A,1.91535134222152e-08,100,3.39598558061034,1
1014130011,LH-1A,2.03895600770851e-08,100,3.615141018277,1
1014130012,LH-1A,1.99396747344348e-08,99.5663641333731,3.53537475801498,1
1014130013,LH-1A,1.53370807638458e-10,0.768109146143696,0.0271931859051333,1
1014130057,LH-1A,3.37154144004677e-10,0.34950120994048,0.0597786205717698,1
1014130061,LH-1A,1.90729594646109e-09,2.70964304076075,0.338170307940781,1
1014130064,LH-1A,2.21812873060712e-09,2.89273734117357,0.393282058441688,1
1014130071,LH-1A,1.98805070331634e-09,1.17128133634348,0.352488411559726,1
1014130108,LH-1A,2.02449257383996e-08,100,3.58949683917471,1
1014130111,LH-1A,1.96188991914207e-08,100,3.4785001212486,1
1014910001,LH-1A,3.14426973099347e-09,2.15127070884098,0.199102353844595,1
1014910007,LH-1A,3.79099340309104e-09,9.02449856281494,0.240054376545574,1
1014910008,LH-1A,3.77956111109347e-09,8.76845708511633,0.23933045765779,1
1014910010,LH-1A,1.59898647119032e-09,8.58294045901173,0.101251482034611,1
1014910011,LH-1A,1.86047192783813e-09,8.46107486129712,0.117809339460621,1
1014910012,LH-1A,4.01083735722176e-09,5.85037432135181,0.253975398751293,1
1014910060,LH-1A,8.05655035182298e-09,30.4778054139163,0.510159202661225,1
1014910061,LH-1A,2.57845983305021e-08,100,1.63273976463791,1
1014910062,LH-1A,2.56632403269307e-08,100,1.62505509816964,1
1014910063,LH-1A,2.56667872282179e-08,100,1.6252796960749,1
1014910064,LH-1A,1.99292843428875e-08,100,1.26196788525945,1
1014910065,LH-1A,2.23239303569758e-08,100,1.41360235011782,1
1014910066,LH-1A,2.40025015877193e-08,100,1.51989332122711,1
1014910067,LH-1A,3.63550122042705e-08,100,2.30208255753942,1
1014910068,LH-1A,6.45789902686891e-09,22.771838736606,0.40892894285315,1
1014920003,LH-1A,9.11498980439184e-09,9.43557109019118,0.577182010638281,1
1014920006,LH-1A,2.29618476146336e-08,73.5263931802437,1.45399673050631,1
1014920007,LH-1A,2.62769537243275e-08,100,1.66391683474498,1
1014920008,LH-1A,2.35087091676854e-08,100,1.48862525533243,1
1014920009,LH-1A,2.01978408280116e-08,100,1.27897349638797,1
1014920010,LH-1A,2.20593419506766e-08,100,1.39684800681995,1
1014920011,LH-1A,4.42635173592057e-08,100,2.80286719958799,1
1014920015,LH-1A,8.46260415264475e-09,8.46551538450851,0.535871458430585,1
1014920060,LH-1A,3.99983229672794e-09,18.8084297448842,0.253278533139884,1
1014920061,LH-1A,4.36009598647319e-08,100,2.7609125430244,1
1014920063,LH-1A,2.01740785082086e-08,100,1.27746881192691,1
1014920064,LH-1A,2.17133296622607e-08,100,1.37493771699854,1
1014920065,LH-1A,2.14815155516447e-08,100,1.36025871709497,1
1014920066,LH-1A,2.05086683837634e-08,100,1.29865580843007,1
1014920067,LH-1A,2.32071676696015e-08,100,1.46953095770951,1
1014920069,LH-1A,2.02931361661898e-09,1.90759117356558,0.128500781524894,1
1014920110,LH-1A,2.16635106657262e-08,100,1.37178306414595,1
1014920163,LH-1A,2.25263252474359e-08,100,1.4264184576863,1
1014920167,LH-1A,2.04234422953947e-08,100,1.29325909750673,1
1014930001,LH-1A,2.80937650155153e-08,17.4168173303805,1.77896148279196,1
1014930007,LH-1A,2.08759311905154e-08,100,1.32191172969634,1
1014930008,LH-1A,1.98791925510802e-08,100,1.258795958386,1
1014930009,LH-1A,2.24007394913237e-08,100,1.41846608025353,1
1014930010,LH-1A,6.2475428417576e-08,100,3.9560870789093,1
1014930012,LH-1A,2.1611608914429e-08,100,1.36849652649618,1
1014930013,LH-1A,5.4879631892e-09,24.8721463426494,0.347510386278778,1
1014930060,LH-1A,1.06374238623051e-08,35.8601921680645,0.673586018702798,1
1014930061,LH-1A,2.57510815045973e-08,100,1.63061740253097,1
1014930062,LH-1A,2.58633348976159e-08,100,1.63772554422656,1
1014930063,LH-1A,2.33438439671058e-08,100,1.47818561359975,1
1014930064,LH-1A,2.18079915222825e-08,100,1.38093192257316,1
1014930065,LH-1A,2.01846418156275e-08,100,1.27813770472283,1
1014930066,LH-1A,2.0329727336384e-08,100,1.28732485187075,1
1014930067,LH-1A,2.18076718940843e-08,100,1.38091168298431,1
1014930068,LH-1A,7.3515319534234e-09,27.2163811359893,0.465515824505258,1
1014930107,LH-1A,2.33238701828248e-08,100,1.47692082787659,1
1014930166,LH-1A,2.28558336375339e-08,100,1.44728368290326,1
1014940001,LH-1A,4.30316031595163e-08,25.3162983277848,2.72485957369158,1
1014940007,LH-1A,2.72357049851937e-08,100,1.72462715832451,1
1014940008,LH-1A,2.46173733089044e-08,100,1.55882840551511,1
1014940009,LH-1A,2.74454974433455e-08,100,1.73791169680578,1
1014940010,LH-1A,2.67121771419469e-08,100,1.69147617739365,1
1014940011,LH-1A,2.61882975963964e-08,100,1.65830292586819,1
1014940012,LH-1A,2.58511111164127e-08,99.7088418604055,1.63695150643125,1
1014940013,LH-1A,2.14017279357964e-11,0.0828821220194315,0.00135520638269551,1
1014940059,LH-1A,7.22723973873299e-09,4.00209150350756,0.4576453570751,1
1014940069,LH-1A,4.29393620990108e-08,30.1855831676928,2.71901865868142,1
1014940072,LH-1A,1.51908188299481e-08,32.5587935561097,0.961917406784888,1
1014950004,LH-1A,1.2963771150456e-08,3.50989971821654,2.82950497364812,1
1014950011,LH-1A,3.86820960363685e-10,1.84727578088533,0.0844285060695386,1
1014950012,LH-1A,8.40408277810597e-10,4.25343478655217,0.183429603497473,1
1014950013,LH-1A,1.40671842299189e-10,0.682116292471396,0.0307033866008809,1
1014950059,LH-1A,1.33109030628549e-08,22.7898125478591,2.9052708492753,1
1014950061,LH-1A,2.91941394025278e-08,100,6.37198556516659,1
1014950111,LH-1A,7.62249790665016e-10,4.02679473831817,0.166370537463015,1
1014960001,LH-1A,4.53858038570344e-09,5.31336998342137,0.990601856944838,1
1014960003,LH-1A,1.46373773573035e-09,5.44548742692603,0.319479043196452,1
1014960006,LH-1A,5.28119473918654e-08,99.7293295396298,11.5268671499241,1
1014960008,LH-1A,2.56049454456699e-08,99.6251019778731,5.58859915434121,1
1014960009,LH-1A,2.58767125335198e-08,99.9898741944913,5.64791571568903,1
1014960010,LH-1A,2.73296378499265e-08,100,5.96503481331885,1
1014960011,LH-1A,5.11559805064722e-08,79.7902152763199,11.1654316938337,1
1014960013,LH-1A,1.26065528947606e-08,24.1813219177442,2.75153762761606,1
1014960018,LH-1A,2.81870837713675e-10,0.183201073337487,0.061521830953422,1
1014960065,LH-1A,2.34213068501662e-10,0.265663194950154,0.0511199275679538,1
1014960071,LH-1A,4.29308192982479e-08,21.2717052612493,9.37018752625142,1
1014970005,LH-1A,2.65349958605439e-08,49.173704130702,5.79159427390076,1
1014970067,LH-1A,1.95308412387082e-09,1.81281577374507,0.426285004441108,1
1015020026,LH-1A,1.07379640580179e-11,0.0424948320203399,0.00125002552988857,1
1015020027,LH-1A,5.69070426502348e-08,99.5462408928439,6.6246502371308,1
1015020030,LH-1A,1.52027256736195e-08,86.0673316672149,1.76977638528476,1
1015020042,LH-1A,1.60744369079383e-08,83.3184342534383,1.87125384336728,1
1015020043,LH-1A,1.92594856499214e-08,98.3199292523979,2.24203104283513,1
1015020044,LH-1A,1.99178448740883e-08,100,2.31867181324559,1
1015020045,LH-1A,2.18452564728826e-08,100,2.54304523190098,1
1015020046,LH-1A,2.34583862944992e-08,100,2.73083254885885,1
1015020047,LH-1A,2.04284875137471e-08,97.6790826788142,2.37811663283842,1
1015020048,LH-1A,1.32849262213235e-08,93.1557947075122,1.54652193373104,1
1015020049,LH-1A,7.3932968039578e-09,36.1444191228066,0.860666855006835,1
1015020129,LH-1A,1.92390940692164e-08,100,2.23965722258967,1
1015020147,LH-1A,1.76033117776164e-08,93.1218693309725,2.04923289123675,1
1015020148,LH-1A,1.21747318353854e-08,93.1840138528927,1.41728222701723,1
1015030025,LH-1A,8.80083899298494e-08,81.8642307816498,10.2452134931997,1
1015030028,LH-1A,2.05023399902411e-08,100,2.38671393122423,1
1015030029,LH-1A,1.96252866671396e-08,100,2.28461459106749,1
1015030030,LH-1A,2.01973357221931e-08,100,2.35120784089603,1
1015030031,LH-1A,1.16034196283901e-08,8.47771516031236,1.35077475498413,1
1015030044,LH-1A,1.50116536410008e-09,1.93458871651872,0.174753334949785,1
1015030045,LH-1A,5.02691070725978e-09,30.0138369153872,0.585191632845227,1
1015030046,LH-1A,1.8813787919683e-08,100,2.19014657587275,1
1015030047,LH-1A,1.9330530622177e-08,100,2.25030151464988,1
1015030048,LH-1A,1.69048867838621e-08,41.8019611190483,1.96792799319574,1
1015030129,LH-1A,2.01493371415453e-08,100,2.34562024059453,1
1015030145,LH-1A,1.7702088006184e-08,100,2.0607316080129,1
1015030147,LH-1A,2.05661690719448e-08,100,2.39414438836191,1
1015040005,LH-1A,6.67351335111721e-09,29.2643790643518,0.522092089440664,1
1015040006,LH-1A,2.18348308762209e-08,100,1.708214530333,1
1015040007,LH-1A,3.97305093475795e-08,100,3.10825550927339,1
1015040008,LH-1A,2.23933407495234e-08,100,1.75190869431889,1
1015040009,LH-1A,2.51400948557961e-08,100,1.96679679224763,1
1015040010,LH-1A,1.98067987131126e-08,100,1.5495545421406,1
1015040011,LH-1A,1.90069032923971e-08,100,1.48697594979157,1
1015040012,LH-1A,1.90692507026899e-08,100,1.49185360388445,1
1015040013,LH-1A,1.40578817670144e-08,65.6721348200747,1.09979683544375,1
1015040025,LH-1A,1.71231912500352e-08,100,1.99334120509799,1
1015040026,LH-1A,3.54867012645062e-08,100,4.13107012767832,1
1015040027,LH-1A,1.78316543098093e-08,100,2.07581465229111,1
1015040028,LH-1A,1.78374724574134e-08,100,2.07649195322102,1
1015040029,LH-1A,1.68552268506663e-08,100,1.96214699188378,1
1015040043,LH-1A,5.81247454989667e-11,0.277138166605596,0.00676640519556692,1
1015040044,LH-1A,4.91359834536815e-10,2.18024278294317,0.0572000738887005,1
1015040045,LH-1A,1.12360221222e-09,1.94181989612981,0.130800535662579,1
1015040047,LH-1A,7.86271632227537e-10,0.958377622686456,0.0915312817589175,1
1015040059,LH-1A,4.62348716729683e-09,22.2471742985627,0.36171143274509,1
1015040060,LH-1A,1.96389247549272e-08,100,1.53642118029949,1
1015040061,LH-1A,2.10651535607703e-08,100,1.6480000051382,1
1015040062,LH-1A,2.10047382163138e-08,100,1.64327350325501,1
1015040063,LH-1A,2.11960333112805e-08,100,1.65823918183782,1
1015040064,LH-1A,2.25115690366729e-08,100,1.76115810317165,1
1015040065,LH-1A,4.22231493656738e-08,100,3.30326338095951,1
1015040069,LH-1A,8.6671527201881e-09,5.51534430878871,0.678061410100693,1
1015040111,LH-1A,2.04580551533532e-08,100,1.60050459165087,1
1015040124,LH-1A,6.53158202895173e-09,39.5678051612805,0.760353102565518,1
1015040127,LH-1A,1.77422437834834e-08,100,2.06540621360159,1
1015040129,LH-1A,3.60826860390361e-09,20.5066942888146,0.420044977726197,1
1015040164,LH-1A,2.05907392098761e-08,100,1.61088492546618,1
1015050005,LH-1A,7.67444203124701e-09,33.1944869288791,0.600398210743706,1
1015050006,LH-1A,2.28411665719199e-08,100,1.7869436612125,1
1015050007,LH-1A,2.19427938245419e-08,100,1.7166608461348,1
1015050008,LH-1A,2.19838182402272e-08,100,1.71987032842342,1
1015050009,LH-1A,2.09756816304782e-08,100,1.64100030579322,1
1015050010,LH-1A,2.01221645338486e-08,100,1.57422670380769,1
1015050011,LH-1A,2.02434902387177e-08,100,1.58371843438876,1
1015050012,LH-1A,2.10532094609503e-08,100,1.64706557679388,1
1015050013,LH-1A,1.34817968421499e-08,51.2789979811962,1.0547277142338,1
1015050060,LH-1A,7.80536705152094e-09,39.2972490821469,0.610640929053909,1
1015050061,LH-1A,1.99765368413037e-08,100,1.56283374446514,1
1015050062,LH-1A,2.01865746401972e-08,100,1.57926572976529,1
1015050063,LH-1A,1.78152302315434e-08,100,1.3937472341905,1
1015050064,LH-1A,4.18412964473985e-08,100,3.27338970311215,1
1015050066,LH-1A,6.19472954802532e-08,100,4.84635172372423,1
1015050069,LH-1A,2.44845012452187e-09,3.40740801972189,0.191550743086305,1
1015050108,LH-1A,1.99927815275957e-08,100,1.56410462260118,1
1015050111,LH-1A,1.84300801128138e-08,100,1.44184907235511,1
1015050160,LH-1A,2.00777460671915e-08,100,1.57075169314289,1
1015050163,LH-1A,2.00921821777928e-08,100,1.57188108013153,1
1015060005,LH-1A,1.10776358328605e-08,39.8334865338245,0.866641862201818,1
1015060006,LH-1A,2.63858597081527e-08,94.2123611316401,2.06425729625782,1
1015060007,LH-1A,1.9569549399334e-08,94.6061722890306,1.53099370567681,1
1015060008,LH-1A,2.17961746513515e-08,95.0211181348637,1.70519031982346,1
1015060009,LH-1A,2.17594295742782e-08,95.6655703757433,1.7023156250328,1
1015060010,LH-1A,2.17709683986782e-08,96.0824064813403,1.70321834727576,1
1015060011,LH-1A,2.19212435015152e-08,96.3956473504813,1.71497488964005,1
1015060012,LH-1A,2.26646765192455e-08,96.7037864199906,1.77313623242376,1
1015060013,LH-1A,2.14112158570012e-08,97.1704668608521,1.67507365852132,1
1015060108,LH-1A,1.98286157696197e-08,95.2448287071985,1.55126136612041,1
1015060113,LH-1A,5.97769248184115e-09,26.3680556386012,0.467655610122624,1
3002050001,LH-1,2.36283564882663e-07,27.1755460747971,0.265466958103694,1
3002080025,LH-1,9.80186120108974e-07,58.4440529308348,1.10124894979474,1
3002080101,LH-1,2.17375814445116e-07,99.9999057615622,0.244223910599598,1
3002080201,LH-1,3.46873916461453e-08,100,0.0389716328743664,1
3002080202,LH-1,6.46213936069649e-09,100,0.00726027846997376,1
3002080203,LH-1,2.11470924578514e-08,100,0.0237589707532607,1
3002080204,LH-1,1.95602809138665e-08,100,0.0219761720474994,1
3002080206,LH-1,1.26131295620632e-09,100,0.00141709777346193,1
3002080207,LH-1,1.25496285474142e-09,100,0.00140996337069307,1
3002080208,LH-1,2.72314829192936e-08,100,0.0305948445412505,1
3002080209,LH-1,2.88626128693701e-08,100,0.0324274354213385,1
3002080214,LH-1,2.60414946808238e-08,100,0.0292578808044684,1
3002080215,LH-1,2.61753346636381e-08,100,0.0294082513692938,1
3002080216,LH-1,2.77714739025822e-08,100,0.0312015298340184,1
3002080301,LH-1,5.09476129698302e-08,100,0.0572401548303265,1
3002080303,LH-1,2.77765307228683e-08,100,0.0312072112223946,1
3002080304,LH-1,2.67943496737531e-08,100,0.0301037209498266,1
3002080305,LH-1,2.40070599669073e-08,100,0.0269721729718809,1
3002080306,LH-1,2.79920304997416e-08,100,0.0314493273859415,1
3002080307,LH-1,2.42052019880638e-08,100,0.0271947875225589,1
3002080308,LH-1,3.3811438823009e-08,100,0.0379874910805188,1
3002080310,LH-1,3.55205747774557e-08,100,0.0399077224899184,1
3002080311,LH-1,2.66349088637331e-08,100,0.0299245875985306,1
3002080312,LH-1,2.50133093603658e-08,100,0.0281027042710331,1
3002080313,LH-1,2.75591225149217e-08,100,0.0309629509173708,1
3002080314,LH-1,2.62845701647024e-08,100,0.0295309785517742,1
3002080315,LH-1,2.55597029456464e-08,100,0.0287165829514392,1
3002080316,LH-1,2.59285857736838e-08,100,0.0291310265133705,1
3002080317,LH-1,2.69807430553198e-08,100,0.0303131357859357,1
3002080318,LH-1,2.57911947886717e-08,100,0.0289766663619137,1
3002080319,LH-1,6.39855115865858e-08,100,0.0718883648637803,1
3002080322,LH-1,2.75796363591702e-08,100,0.0309859984274012,1
3002080325,LH-1,2.61518797107769e-08,100,0.0293818994941999,1
3002080326,LH-1,2.92648737337449e-08,100,0.0328793795423051,1
3002080331,LH-1,9.36856338546655e-08,100,0.105256750505542,1
3002080337,LH-1,2.72179563953472e-08,100,0.030579647355752,1
3002080338,LH-1,2.57112791222702e-08,100,0.0288868803081313,1
3002080341,LH-1,3.10133873671602e-08,100,0.0348438521694897,1
3002080401,LH-1,8.86683794496608e-08,100,0.0996198147940362,1
3002080404,LH-1,5.6743072522381e-08,100,0.0637514118404899,1
3002080501,LH-1,6.95110473349794e-08,100,0.0780963597691716,1
3002080504,LH-1,4.08866431003985e-08,100,0.04593655414131,1
3002080506,LH-1,4.92104891326211e-08,100,0.0552884787535654,1
3002080508,LH-1,8.57921402623851e-08,100,0.0963883311815222,1
3002100001,LH-1,1.66841103273139e-08,100,0.0187447655085866,1
3002100002,LH-1,1.73165048486877e-08,100,0.0194552671043871,1
3002100004,LH-1,1.67885643330594e-08,100,0.0188621206330567,1
3002100005,LH-1,1.69514618611027e-08,100,0.0190451376417671,1
3002100007,LH-1,1.91233197377533e-08,100,0.021485241777805,1
3002100010,LH-1,2.00163337238166e-08,100,0.0224885519595437,1
3002100011,LH-1,1.26979480177381e-08,100,0.0142662721213882,1
3002100012,LH-1,1.25489907855972e-08,100,0.0140989171751243,1
3002100013,LH-1,1.35485139374556e-08,100,0.0152218914742882,1
3002100014,LH-1,1.89014462108177e-08,100,0.0212359646420526,1
3002100015,LH-1,2.85065435104344e-08,100,0.0320273879206267,1
3002100016,LH-1,1.97131994003133e-08,100,0.0221479775027582,1
3002100017,LH-1,1.73274833175167e-08,100,0.0194676015243715,1
3002100018,LH-1,8.66744959632711e-09,100,0.00973796666728246,1
3002100019,LH-1,5.51924433273563e-09,100,0.00620092643671589,1
3002100020,LH-1,1.08426155192005e-08,100,0.012181787426474,1
3002100021,LH-1,1.85097385915782e-08,100,0.02079587719798,1
3002100022,LH-1,2.29330712863793e-08,100,0.0257655359034113,1
3002100023,LH-1,1.74165742500042e-08,100,0.0195676960817472,1
3002100024,LH-1,1.95700477862272e-08,100,0.0219871452266838,1
3002100025,LH-1,2.0317087323994e-08,100,0.0228264516497632,1
3002140001,LH-1,2.14240386539089e-08,100,0.0240701225858577,1
3002140002,LH-1,2.0108355663278e-08,100,0.0225919395326902,1
3002140003,LH-1,2.50770656455994e-08,100,0.0281743350977873,1
3002140004,LH-1,1.24426154700447e-07,97.2040429963749,0.139794034397908,1
3002140015,LH-1,2.40495088739605e-08,100,0.0270198647452628,1
3002140016,LH-1,1.86476807896789e-08,100,0.0209508566428776,1
3002140017,LH-1,1.63024647857902e-08,100,0.0183159829098797,1
3002140018,LH-1,1.86035489550763e-08,100,0.0209012740834926,1
3002140019,LH-1,1.75204619298806e-08,100,0.0196844149334157,1
3002140020,LH-1,1.39298563269182e-08,100,0.0156503334786101,1
3002140021,LH-1,1.50355094124718e-08,100,0.0168925458241265,1
3002140022,LH-1,2.14993947126337e-08,100,0.0241547858746238,1
3002140023,LH-1,1.90708963123554e-08,100,0.0214263435328905,1
3002140024,LH-1,2.05739944669881e-08,100,0.0231150894049945,1
3002140025,LH-1,2.57112645055936e-08,100,0.0288868638861484,1
3002140026,LH-1,1.20530947181588e-08,100,0.0135417729631525,1
3002150001,LH-1,1.33868874456752e-08,100,0.015040302487584,1
3002150003,LH-1,2.70277656882333e-08,100,0.0303659661862548,1
3002150004,LH-1,2.00827042663364e-08,100,0.0225631199306133,1
3002150005,LH-1,1.98214287661845e-08,100,0.0222695742822447,1
3002150006,LH-1,2.00601275550132e-08,100,0.0225377547687075,1
3002150007,LH-1,1.87074160241643e-08,100,0.0210179697787333,1
3002150008,LH-1,1.51193606981418e-08,100,0.0169867535856817,1
3002150009,LH-1,6.96102281339916e-09,100,0.00782077903929187,1
3002150010,LH-1,1.34178844092247e-08,100,0.0150751278874293,1
3002150011,LH-1,1.90852839734086e-08,100,0.0214425082145767,1
3002150012,LH-1,2.69204230822102e-08,100,0.0302453656903632,1
3002150013,LH-1,2.65546087692432e-08,100,0.0298343696359302,1
3002150014,LH-1,2.57976566564578e-08,100,0.0289839263352669,1
3002150015,LH-1,1.16399056889556e-08,100,0.0130775509392513,1
3002150016,LH-1,1.61087765133145e-08,100,0.018098372190573,1
3002150017,LH-1,1.21885914741481e-08,100,0.0136940049292786,1
3002150018,LH-1,1.49325552582197e-08,100,0.0167768757978722,1
3002150019,LH-1,1.45509036031014e-08,100,0.0163480863304803,1
3002150021,LH-1,2.33743388404096e-08,100,0.0262613044319438,1
3002150022,LH-1,2.71713628047381e-08,100,0.0305272989887708,1
3002150023,LH-1,2.46287633694323e-08,100,0.0276706629882855,1
3002150024,LH-1,1.39275692057955e-08,100,0.0156477638750595,1
3002150116,LH-1,5.22473018104279e-09,100,0.00587003682953049,1
3002150117,LH-1,5.62136457205643e-09,100,0.00631565955117002,1
3002160001,LH-1,1.09244280432732e-08,100,0.0122737046188997,1
3002160002,LH-1,1.17996119173844e-08,100,0.0132569824907952,1
3002160003,LH-1,5.17120186131344e-08,100,0.0580989722473823,1
3002160005,LH-1,2.46440598897279e-08,100,0.0276878487824581,1
3002160006,LH-1,2.80725561107753e-08,100,0.0315397987186437,1
3002160007,LH-1,1.37503455836606e-08,100,0.0154486513557625,1
3002160008,LH-1,1.91584374527413e-08,100,0.0215246968832757,1
3002160009,LH-1,1.4251470420781e-08,100,0.0160116701429838,1
3002160013,LH-1,3.27442686201522e-08,100,0.0367885146401896,1
3002160014,LH-1,2.68782360009956e-08,100,0.0301979680809405,1
3002160015,LH-1,1.5169694324875e-07,100,0.170433039208091,1
3002160016,LH-1,2.92951102740576e-08,100,0.0329133505990071,1
3002160019,LH-1,2.09227643431413e-08,100,0.0235069358634926,1
3002160020,LH-1,2.08281721278407e-08,100,0.0234006605596279,1
